alcaldia_id,tiempo_id,delito_subtipo_id,fuente_datos_id,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
13,201102,7,3,1,1,19.3041,-99.0185
14,201102,7,3,3,3,19.24884,-99.18437666666668
14,201102,6,3,1,1,19.28542,-99.14696
15,201102,7,3,1,1,19.43036,-99.12405
2,201103,7,3,5,5,19.37793268359374,-99.20519598017904
2,201103,2,3,1,1,19.30703,-99.20768
1,201103,7,3,7,6,19.4748759381522,-99.16861094166389
3,201103,7,3,5,5,19.377942826079774,-99.17406204452534
4,201103,7,3,2,2,19.32600998793125,-99.1241700432824
6,201103,7,3,35,28,19.427174301240345,-99.14896654023538
7,201103,7,3,6,6,19.47579277519272,-99.11207191200872
8,201103,7,3,3,3,19.3955519983121,-99.0805212523076
9,201103,7,3,13,9,19.35979846766422,-99.05932818195814
9,201103,4,3,1,1,19.34409,-99.00512
10,201103,7,3,1,1,19.29111,-99.24544
11,201103,7,3,9,8,19.425230886385464,-99.20042893804614
13,201103,7,3,1,1,19.27671,-98.99763
14,201103,7,3,3,2,19.253151344401505,-99.19485536517344
15,201103,7,3,2,2,19.4458110732551,-99.07979617987247
16,201103,1,3,1,1,19.27566,-99.12922
2,201104,7,3,5,5,19.365882580263985,-99.22625652579056
1,201104,7,3,3,3,19.47822333333333,-99.18992
1,201104,1,3,1,1,19.4748,-99.17393
3,201104,7,3,8,8,19.38482375,-99.16225875
4,201104,7,3,4,4,19.331500843325426,-99.1427095620576
5,201104,7,3,2,1,19.36356,-99.2808
6,201104,7,3,20,17,19.427554341729973,-99.14540894227946
7,201104,7,3,5,5,19.48430485155196,-99.1118196346161
8,201104,7,3,2,1,19.3837752558055,-99.09431237638
9,201104,7,3,10,7,19.362607884822232,-99.06903996683204
9,201104,3,3,1,1,19.36933,-99.04676
11,201104,7,3,3,3,19.438322867966765,-99.20835880090168
13,201104,7,3,2,2,19.29790580968055,-99.01852666800374
14,201104,7,3,2,2,19.28826861177415,-99.16157844684577
15,201104,7,3,4,3,19.42169267510793,-99.0979392980551
2,201105,7,3,6,6,19.36384531942086,-99.21938041992962
1,201105,7,3,3,3,19.477107350442868,-99.16435021394268
3,201105,7,3,6,6,19.3783901712968,-99.17968370458917
3,201105,4,3,1,1,19.36722,-99.15866
4,201105,7,3,7,7,19.33218440711917,-99.15004754
5,201105,7,3,1,1,19.3735052658451,-99.2898883983715
6,201105,7,3,41,37,19.42693022447017,-99.14763440216149
6,201105,5,3,1,1,19.41759,-99.15882
7,201105,7,3,6,6,19.48690475314921,-99.1151093810032
7,201105,1,3,1,1,19.57432,-99.12915
8,201105,7,3,1,1,19.39614,-99.09857
9,201105,7,3,8,8,19.3454050859678,-99.06547350304038
11,201105,7,3,2,1,19.44888,-99.18213
12,201105,7,3,1,1,19.1782812994,-99.0385614924
14,201105,7,3,3,3,19.290740274203863,-99.1680791058934
14,201105,3,3,1,1,19.2203,-99.21213
15,201105,7,3,6,6,19.433555443945085,-99.09751127717594
16,201105,7,3,1,1,19.24723,-99.1206
2,201106,7,3,6,6,19.354929451138585,-99.20836660322104
1,201106,7,3,4,2,19.472565,-99.17823
3,201106,7,3,4,4,19.390625,-99.17487
3,201106,5,3,1,1,19.38132,-99.14757
4,201106,7,3,4,4,19.333087414086275,-99.14150727751
5,201106,7,3,2,2,19.378985,-99.26888
6,201106,7,3,30,23,19.42462756084596,-99.14786985817813
7,201106,7,3,5,5,19.51395470266322,-99.11745867396026
8,201106,7,3,3,3,19.3891743327742,-99.10597396144853
9,201106,7,3,9,9,19.339393536293255,-99.05998998186725
9,201106,1,3,3,3,19.35536,-99.04661333333333
10,201106,7,3,1,1,19.32724,-99.23067
11,201106,7,3,7,6,19.431354268155616,-99.19193126246664
12,201106,7,3,1,1,19.21956,-98.98982
13,201106,7,3,2,2,19.2552223014138,-98.9896870857328
14,201106,7,3,4,4,19.29321170648855,-99.190139341138
15,201106,7,3,2,2,19.43915,-99.119625
16,201106,7,3,1,1,19.23176,-99.12746
16,201106,1,3,1,1,19.23476,-99.12154
2,201107,7,3,8,7,19.35638976664743,-99.2133066543042
2,201107,4,3,1,1,19.30994,-99.20171
1,201107,7,3,4,4,19.4834652383947,-99.18077800580708
3,201107,7,3,22,22,19.39060771108182,-99.1619811422318
4,201107,7,3,3,3,19.339833459172567,-99.14906863238282
4,201107,5,3,1,1,19.3096,-99.15549
5,201107,7,3,1,1,19.39023,-99.25093
6,201107,7,3,25,19,19.42448834583601,-99.14756507976772
7,201107,7,3,7,6,19.513379728054694,-99.12572705136756
8,201107,7,3,2,2,19.3920198566038,-99.07542676477826
9,201107,7,3,9,7,19.34470062088648,-99.07173997979328
11,201107,7,3,4,4,19.43166777206047,-99.18709065738577
11,201107,2,3,1,1,19.4344,-99.19712
11,201107,1,3,1,1,19.41156,-99.19361
13,201107,7,3,1,1,19.22814,-98.9994
14,201107,7,3,3,3,19.288756666666668,-99.17653666666666
15,201107,7,3,1,1,19.4481941013313,-99.0975759825595
16,201107,7,3,1,1,19.24367,-99.12437
2,201108,7,3,3,3,19.34430891709923,-99.23422413323134
3,201108,7,3,11,11,19.37919390252676,-99.16960172013076
4,201108,7,3,6,6,19.3252661640342,-99.1684676625742
6,201108,7,3,36,34,19.430657755516982,-99.14789991393356
7,201108,7,3,12,11,19.5006956175788,-99.118861868767
8,201108,7,3,5,5,19.39447053727162,-99.10229287500854
9,201108,7,3,16,13,19.3469990340552,-99.07019354472725
9,201108,3,3,1,1,19.35953,-99.06723
9,201108,1,3,1,1,19.32406,-99.07402
10,201108,7,3,3,3,19.319601791920864,-99.24316434724676
11,201108,7,3,8,8,19.437208049223315,-99.20245600870842
11,201108,1,3,1,0,\N,\N
13,201108,7,3,1,1,19.2964710818508,-99.0479880180663
14,201108,7,3,3,3,19.228586956143733,-99.14420614953336
14,201108,3,3,1,1,19.28669,-99.20314
15,201108,7,3,3,3,19.43098783999753,-99.11444992347988
15,201108,1,3,1,1,19.44113,-99.1216
16,201108,7,3,2,1,19.25079,-99.12151
2,201109,7,3,5,4,19.36268626644408,-99.2172123471343
1,201109,7,3,4,4,19.48817,-99.1947325
3,201109,7,3,9,9,19.3898611008546,-99.1635534279054
4,201109,7,3,11,11,19.33794185926065,-99.15795349688882
4,201109,3,3,1,1,19.32598,-99.13793
5,201109,7,3,4,3,19.36219,-99.29857666666668
6,201109,7,3,35,34,19.42833534751034,-99.1471126102199
7,201109,7,3,9,9,19.492691312614117,-99.10212054660715
8,201109,7,3,4,4,19.3933975,-99.089095
8,201109,1,3,1,1,19.39773,-99.11358
9,201109,7,3,9,9,19.35777071405529,-99.05239741047568
10,201109,7,3,1,1,19.33235,-99.21693
11,201109,7,3,5,5,19.43798995087516,-99.20720498919955
13,201109,7,3,1,1,19.2938962080922,-99.046599876342
14,201109,7,3,4,3,19.2297,-99.14945
15,201109,7,3,7,7,19.430399168877383,-99.09300514235711
16,201109,7,3,2,2,19.233473778788102,-99.0673299410939
2,201110,7,3,8,8,19.34873861204376,-99.22432287768152
1,201110,7,3,7,7,19.48935299737507,-99.18291695467131
3,201110,7,3,10,10,19.39007342465399,-99.1653348383317
4,201110,7,3,1,1,19.34907,-99.1315
5,201110,7,3,1,1,19.34782,-99.28266
6,201110,7,3,27,22,19.425945602473604,-99.14964933906644
7,201110,7,3,6,6,19.488091666666666,-99.10538833333334
7,201110,1,3,2,2,19.497325,-99.147615
8,201110,7,3,2,2,19.397195,-99.07824
8,201110,1,3,1,1,19.39223,-99.11258
9,201110,7,3,9,5,19.347576,-99.060014
10,201110,7,3,2,2,19.32054070105,-99.22119669764676
11,201110,7,3,11,10,19.427385,-99.207507
12,201110,7,3,1,1,19.1930365799966,-99.0186532034963
13,201110,7,3,2,2,19.286890304,-99.01899039075
14,201110,7,3,5,5,19.25059773399,-99.16179224170622
14,201110,1,3,1,1,19.3064758856741,-99.1324326104186
15,201110,7,3,5,5,19.43678196172244,-99.10250843296112
16,201110,7,3,2,2,19.25774322039875,-99.10864781394534
2,201111,7,3,6,6,19.3622437974104,-99.21576750421276
1,201111,7,3,8,8,19.477140590620916,-99.1759983901762
3,201111,7,3,11,11,19.38534988969271,-99.15648885906413
4,201111,7,3,5,4,19.32651955065,-99.149452871925
4,201111,3,3,1,1,19.32166,-99.14833
4,201111,1,3,2,2,19.32404,-99.16387
5,201111,7,3,3,3,19.348992817740832,-99.28102549341854
6,201111,7,3,40,38,19.427703175492287,-99.14849913078848
6,201111,3,3,1,1,19.41999,-99.16162
6,201111,6,3,1,1,19.41946,-99.17104
7,201111,7,3,8,7,19.50112848184313,-99.1439999511544
7,201111,2,3,1,1,19.5066,-99.14729
9,201111,7,3,18,16,19.356875424104736,-99.07850300668218
9,201111,1,3,1,1,19.35534,-99.09876
10,201111,7,3,3,3,19.316816666666664,-99.23875333333336
11,201111,7,3,5,5,19.433446,-99.191814
12,201111,7,3,1,1,19.20613,-99.06463
12,201111,2,3,1,1,19.20003,-99.00772
13,201111,7,3,7,7,19.281626515583643,-99.0290582869983
13,201111,1,3,1,1,19.2799143526153,-99.0056653999699
14,201111,7,3,10,8,19.26786867878765,-99.1594951157806
14,201111,2,3,1,1,19.29533,-99.10838
15,201111,7,3,6,6,19.431020020454017,-99.11015025156298
16,201111,7,3,5,5,19.2461031272317,-99.10497118538336
2,201112,7,3,8,8,19.35597664416624,-99.22085351129462
1,201112,7,3,4,3,19.4681026160256,-99.1593004929257
3,201112,7,3,5,5,19.38505346983236,-99.16490437412348
4,201112,7,3,1,1,19.35028,-99.15786
6,201112,7,3,30,27,19.425841732508964,-99.1514758082185
7,201112,7,3,3,3,19.5036519773,-99.12186830443332
7,201112,2,3,1,1,19.45589,-99.10772
8,201112,7,3,4,4,19.3913975,-99.1259925
8,201112,2,3,1,1,19.39877,-99.08033
9,201112,7,3,9,7,19.353511705657517,-99.04249048507002
10,201112,7,3,2,2,19.309732616077348,-99.2351094989439
11,201112,7,3,5,5,19.435805854963583,-99.21543903149512
12,201112,7,3,1,1,19.18028,-99.0291
13,201112,7,3,3,3,19.251827333278133,-98.98821166666664
14,201112,7,3,1,1,19.25352,-99.17272
15,201112,7,3,3,3,19.420489264636164,-99.11225389915704
16,201112,7,3,4,4,19.25944061402925,-99.08236952217077
2,201201,7,3,10,10,19.35177911424405,-99.20209707277203
1,201201,7,3,6,6,19.47767125302455,-99.18713443233804
3,201201,7,3,17,16,19.380592533933964,-99.16494777154024
4,201201,7,3,6,6,19.32954710973552,-99.13880577602208
5,201201,7,3,11,11,19.3563198934264,-99.28865777576192
6,201201,7,3,87,74,19.43165114058917,-99.14783432305434
6,201201,1,3,1,1,19.41703,-99.15778
7,201201,7,3,15,15,19.487712810347457,-99.1024044493238
8,201201,7,3,7,7,19.393110162139997,-99.1066539046982
9,201201,7,3,30,24,19.35447201899116,-99.06145987787367
10,201201,7,3,7,7,19.306969792056528,-99.24135691683816
11,201201,7,3,10,9,19.420260344922852,-99.19717533062077
12,201201,7,3,2,2,19.20021581526375,-99.02535834878528
13,201201,7,3,4,4,19.27359362616315,-99.02159048201486
14,201201,7,3,7,6,19.2846722731041,-99.1842622246786
15,201201,7,3,10,8,19.425237684950677,-99.09897515941066
15,201201,1,3,1,1,19.42826,-99.1249
16,201201,7,3,7,7,19.25055380332157,-99.0929849786586
2,201202,7,3,3,3,19.35900109830156,-99.20121278522116
1,201202,7,3,4,4,19.48482390641665,-99.18544829148776
3,201202,7,3,5,5,19.38009759996662,-99.16668799999998
4,201202,7,3,2,2,19.344985,-99.14225
5,201202,7,3,5,4,19.371731582458526,-99.27389527749996
6,201202,7,3,52,42,19.42674397364942,-99.14896973085948
7,201202,7,3,8,8,19.488245143384425,-99.11189282927012
8,201202,7,3,2,2,19.39738,-99.090485
8,201202,1,3,1,1,19.40624,-99.07332
9,201202,7,3,13,10,19.34186188142708,-99.07040147842096
9,201202,5,3,1,1,19.35068,-99.0738
11,201202,7,3,8,8,19.42448518978295,-99.19250335405668
11,201202,4,3,1,1,19.40765,-99.18603
12,201202,7,3,3,3,19.21231333333333,-99.03891
14,201202,7,3,3,3,19.28701,-99.13824
15,201202,7,3,4,4,19.4288180054238,-99.0888798288898
15,201202,2,3,1,1,19.41491,-99.12798
16,201202,7,3,2,2,19.2366744071974,-99.11508314656676
2,201203,7,3,7,7,19.377172215290887,-99.21179706484476
1,201203,7,3,3,2,19.48194826187065,-99.1793377894621
3,201203,7,3,8,7,19.39369810523943,-99.16292178454808
4,201203,7,3,2,2,19.30206,-99.1532
5,201203,7,3,3,3,19.370673333333333,-99.26528
6,201203,7,3,49,44,19.42453416744232,-99.15048323171088
7,201203,7,3,8,8,19.490952931208337,-99.11830847249998
7,201203,1,3,1,1,19.50681,-99.15844
8,201203,7,3,5,5,19.39512218772162,-99.09826971872364
9,201203,7,3,21,15,19.34977666588968,-99.0557212475009
11,201203,7,3,9,9,19.438284072246045,-99.1964694196756
13,201203,7,3,4,4,19.27061,-99.002725
14,201203,7,3,9,9,19.272700817810744,-99.16807809558767
14,201203,4,3,1,0,\N,\N
15,201203,7,3,3,2,19.4169570954354,-99.0860054670428
16,201203,7,3,4,4,19.2614406205075,-99.12028534134812
16,201203,6,3,1,1,19.27661,-99.12147
1,201204,7,3,5,5,19.48256515434828,-99.18430101489464
3,201204,7,3,7,7,19.376821316961216,-99.15496429953848
4,201204,7,3,1,1,19.3062493098343,-99.15197007
5,201204,7,3,2,2,19.341315,-99.311045
6,201204,7,3,32,30,19.42450207896452,-99.1488789927514
7,201204,7,3,9,9,19.491249598399733,-99.1093649342544
8,201204,7,3,2,2,19.390895,-99.090965
9,201204,7,3,14,10,19.35422482621646,-99.0874185223246
10,201204,7,3,5,5,19.314994,-99.236896
11,201204,7,3,2,2,19.42246,-99.18117
12,201204,7,3,1,1,19.2148,-98.99474
13,201204,7,3,4,4,19.27621828575577,-99.0139053430955
14,201204,7,3,5,5,19.26310734215694,-99.180642396666
14,201204,4,3,1,1,19.24978,-99.17327
15,201204,7,3,7,6,19.427043328668816,-99.10173790277987
16,201204,7,3,4,4,19.253285868467024,-99.11937940785504
2,201205,7,3,7,7,19.3618723441822,-99.21233048807984
2,201205,1,3,1,1,19.38917,-99.20721
1,201205,7,3,4,4,19.4756225,-99.1660325
1,201205,4,3,1,1,19.48373,-99.21118
3,201205,7,3,23,23,19.382503219943587,-99.16506882686372
3,201205,2,3,2,2,19.391195,-99.16403
3,201205,1,3,1,1,19.38856,-99.13585
4,201205,7,3,4,3,19.340890946124,-99.16200591338406
5,201205,7,3,1,1,19.38605,-99.25788
6,201205,7,3,52,47,19.42487338170742,-99.14947824489224
6,201205,2,3,1,1,19.41342,-99.14693
7,201205,7,3,7,7,19.49206137744296,-99.12724368599169
8,201205,7,3,3,3,19.39422666666667,-99.07821333333334
8,201205,1,3,1,1,19.3964991301841,-99.096003679879
9,201205,7,3,12,9,19.362580663464044,-99.06604995566065
11,201205,7,3,13,13,19.423093476905173,-99.20610508362626
12,201205,7,3,1,1,19.19274,-99.0936
13,201205,7,3,4,4,19.287707677804075,-99.04125449440554
14,201205,7,3,7,7,19.273698755469105,-99.16102701570884
15,201205,7,3,6,6,19.43106161044675,-99.11405665976828
15,201205,4,3,1,1,19.4300356398337,-99.05350149
16,201205,7,3,8,8,19.25692638866849,-99.11074941773394
2,201206,7,3,9,9,19.3529460402028,-99.22723230163238
2,201206,1,3,1,1,19.37651,-99.24571
1,201206,7,3,5,5,19.48034,-99.186794
3,201206,7,3,14,14,19.38489285714286,-99.164225
3,201206,1,3,1,1,19.37434,-99.1789
4,201206,7,3,13,12,19.328725183625,-99.14556832273335
5,201206,7,3,1,1,19.3561692610751,-99.2972072140101
6,201206,7,3,42,40,19.42814368272128,-99.14748134759228
7,201206,7,3,10,10,19.4901920983395,-99.1162864715308
7,201206,4,3,1,1,19.4727,-99.0749
8,201206,7,3,2,2,19.38979937443785,-99.0816019483394
9,201206,7,3,13,8,19.33762682755435,-99.05106248041062
9,201206,2,3,1,1,19.38204,-99.08317
10,201206,7,3,2,2,19.3219904746843,-99.2384342298914
11,201206,7,3,4,4,19.42133395110653,-99.20391946039878
12,201206,7,3,1,1,19.2169850583522,-98.9922984391441
13,201206,7,3,2,2,19.31567,-98.96638
14,201206,7,3,8,7,19.25399504369772,-99.19841591261022
15,201206,7,3,3,3,19.423713333333332,-99.11360666666668
16,201206,7,3,2,2,19.250655,-99.07552
2,201207,7,3,6,5,19.37472872799114,-99.21238743990514
1,201207,7,3,4,4,19.477316003657577,-99.16601206046496
3,201207,7,3,15,15,19.38214347931894,-99.1629024733559
3,201207,1,3,1,1,19.36409,-99.18219
4,201207,7,3,8,8,19.3270096507579,-99.14075904796304
5,201207,7,3,1,1,19.3573811082262,-99.2961314299268
6,201207,7,3,41,35,19.42827807411323,-99.1475211451193
7,201207,7,3,7,6,19.48247782084032,-99.10292856809784
8,201207,7,3,4,4,19.39023512323537,-99.10430325647808
9,201207,7,3,6,5,19.3495468116519,-99.06578952292683
10,201207,7,3,2,2,19.31298005210224,-99.22932512980393
11,201207,7,3,8,8,19.4284375,-99.2138175
11,201207,1,3,1,1,19.4492010098332,-99.1887912199999
12,201207,7,3,2,2,19.1820935511762,-99.01242060017086
13,201207,7,3,3,3,19.29851333333333,-99.04464
14,201207,7,3,5,5,19.288628020368986,-99.19924047010696
15,201207,7,3,6,5,19.429442979094333,-99.1017931149758
16,201207,7,3,2,2,19.2591364869517,-99.1063025287855
2,201208,7,3,4,4,19.3464501654876,-99.2122534782264
1,201208,7,3,8,7,19.483172707602417,-99.18298790322515
3,201208,7,3,9,9,19.38243236485484,-99.16583829441409
3,201208,1,3,1,1,19.37117,-99.18827
4,201208,7,3,6,4,19.3304575,-99.13715
4,201208,2,3,1,1,19.32019,-99.11205
5,201208,7,3,1,1,19.3583417444784,-99.3047382765176
6,201208,7,3,44,35,19.427737452763854,-99.1483285557448
7,201208,7,3,8,6,19.52170419268385,-99.10681766333816
8,201208,7,3,6,6,19.391752254072685,-99.09390640424404
8,201208,6,3,1,1,19.3894330162706,-99.1236354402619
9,201208,7,3,24,20,19.35113284683213,-99.06173348343196
9,201208,2,3,1,1,19.30267,-99.08531
10,201208,7,3,2,1,19.30424,-99.2456
11,201208,7,3,5,5,19.44336024996676,-99.200590976
14,201208,7,3,9,9,19.28322577637864,-99.17255122896634
15,201208,7,3,7,7,19.427558729625083,-99.10785045655405
15,201208,1,3,1,1,19.44497,-99.08149
16,201208,7,3,1,1,19.2454448272572,-99.0775423562624
2,201209,7,3,10,10,19.35115183143119,-99.20960360726473
2,201209,2,3,1,1,19.3529766168695,-99.216088170313
2,201209,4,3,1,1,19.3493181380814,-99.1912139702805
1,201209,7,3,5,5,19.47046407798132,-99.15705377006265
3,201209,7,3,16,16,19.381646145927085,-99.16613024058124
4,201209,7,3,3,3,19.322926834124434,-99.13712956992742
4,201209,4,3,1,1,19.32355,-99.19428
5,201209,7,3,2,2,19.36126981249435,-99.28650816997634
6,201209,7,3,44,39,19.428600525010705,-99.1476015957155
7,201209,7,3,10,10,19.5022907009419,-99.1087312393628
8,201209,7,3,2,1,19.3867049735837,-99.0999652394749
9,201209,7,3,14,12,19.350122206848635,-99.06604664610666
10,201209,7,3,1,1,19.30705,-99.24272
11,201209,7,3,7,7,19.43407285714286,-99.19756
13,201209,7,3,3,1,19.27509,-99.03654
14,201209,7,3,4,4,19.26748448639793,-99.18103623115915
15,201209,7,3,5,4,19.436589186733023,-99.0977622489699
15,201209,1,3,1,1,19.44436,-99.1212
16,201209,7,3,4,4,19.25305299217305,-99.09001219997076
16,201209,6,3,1,1,19.26786,-99.10437
2,201210,7,3,8,8,19.371137116546077,-99.22347482780587
1,201210,7,3,8,8,19.47459866190414,-99.17372729761657
3,201210,7,3,15,15,19.385854,-99.16127933333334
3,201210,5,3,1,1,19.38567,-99.15949
4,201210,7,3,8,8,19.32008625,-99.1404
4,201210,5,3,1,1,19.34843,-99.13017
5,201210,7,3,3,2,19.31519,-99.330875
6,201210,7,3,64,54,19.4265368092491,-99.14795288532456
6,201210,2,3,1,1,19.43361,-99.13728
6,201210,1,3,1,1,19.44244,-99.13089
7,201210,7,3,16,16,19.485092204120235,-99.11054533460144
8,201210,7,3,1,1,19.39328,-99.12691
9,201210,7,3,14,10,19.34544852202315,-99.05258282307702
10,201210,7,3,4,4,19.304176202648776,-99.23626998767028
11,201210,7,3,9,8,19.42781539227204,-99.20366115586864
11,201210,1,3,1,1,19.43419,-99.19823
12,201210,7,3,1,1,19.1892782787,-99.0078420565
13,201210,7,3,2,2,19.301075,-99.035185
14,201210,7,3,8,7,19.280764782833387,-99.20672703142854
15,201210,7,3,8,8,19.429266198936062,-99.10567063582602
16,201210,7,3,3,2,19.2453501101938,-99.11359820760576
2,201211,7,3,8,8,19.3481339478957,-99.21128944768004
1,201211,7,3,1,1,19.48712,-99.20739
3,201211,7,3,5,5,19.38335,-99.168926
4,201211,7,3,5,5,19.335099965530095,-99.15212480824974
5,201211,7,3,1,1,19.36083,-99.28548
6,201211,7,3,50,49,19.4289651020806,-99.14788008777812
7,201211,7,3,5,5,19.50786155308,-99.11208853564
8,201211,7,3,4,4,19.397677187976026,-99.0986065755042
9,201211,7,3,17,14,19.34728592529683,-99.06250409082142
11,201211,7,3,8,7,19.440053790775373,-99.19408758277152
12,201211,7,3,1,1,19.1780269237,-98.9985386281
13,201211,7,3,2,2,19.24651,-98.98907
14,201211,7,3,6,5,19.275893463516255,-99.16567079753156
15,201211,7,3,5,5,19.437686,-99.100288
15,201211,2,3,1,1,19.44928,-99.10516
16,201211,7,3,4,3,19.27059333333333,-99.12001333333336
2,201212,7,3,8,7,19.35846529605016,-99.20455288008908
1,201212,7,3,9,8,19.48298726598381,-99.17910859241373
3,201212,7,3,15,15,19.38765091793684,-99.16898430250184
3,201212,6,3,1,1,19.3752826891948,-99.1878370495285
4,201212,7,3,10,10,19.3390473059297,-99.14886398699592
4,201212,1,3,1,1,19.32555,-99.11929
4,201212,4,3,1,1,19.30445,-99.16231
5,201212,7,3,1,1,19.35584,-99.29932
6,201212,7,3,61,53,19.4277454085445,-99.14894502260812
7,201212,7,3,15,15,19.507681353502733,-99.12118123615691
7,201212,2,3,1,1,19.5220236221047,-99.1664399200994
7,201212,5,3,1,1,19.47954,-99.11074
8,201212,7,3,5,5,19.392702000000003,-99.093044
9,201212,7,3,20,17,19.350703566705064,-99.0599046778936
9,201212,2,3,2,2,19.358941540968598,-99.0604086849857
9,201212,6,3,2,2,19.38312,-99.065365
9,201212,5,3,1,1,19.38105,-99.05314
10,201212,7,3,3,3,19.308486382366667,-99.2452333666
11,201212,7,3,4,3,19.437416444266663,-99.19071466606664
12,201212,7,3,2,2,19.19575251260905,-99.08020089616775
13,201212,7,3,5,4,19.27528484572135,-99.01400410119774
14,201212,7,3,14,13,19.27628025347392,-99.1830932272974
15,201212,7,3,8,8,19.422951790238123,-99.10706244024972
15,201212,1,3,1,1,19.42799,-99.12247
16,201212,7,3,4,4,19.259943840811676,-99.08857611427644
2,201301,7,3,12,11,19.36086262660312,-99.22038043446786
1,201301,7,3,10,10,19.4806481445788,-99.16895364264003
3,201301,7,3,28,27,19.386923904373702,-99.1653606848
3,201301,4,3,1,1,19.37519,-99.1865
4,201301,7,3,18,16,19.32373428353785,-99.14513132414191
5,201301,7,3,3,3,19.35164333333333,-99.29617
6,201301,7,3,73,63,19.426855709936977,-99.14662120133742
6,201301,2,3,1,1,19.418878812794,-99.1436579496054
7,201301,7,3,21,21,19.485055273872646,-99.11285298068368
8,201301,7,3,9,8,19.39611071611597,-99.09148141834294
9,201301,7,3,35,33,19.35271268533984,-99.07373559346772
10,201301,7,3,5,4,19.30674299883045,-99.24343047480282
11,201301,7,3,16,14,19.43407335639225,-99.20658032583874
12,201301,7,3,2,2,19.2055071193,-99.0148820096
13,201301,7,3,6,6,19.285967997884736,-99.01019199982004
14,201301,7,3,7,7,19.28182727372253,-99.15933092839109
15,201301,7,3,9,9,19.4243227230437,-99.09620564435366
16,201301,7,3,8,8,19.24331782872335,-99.09892632479036
2,201302,7,3,6,6,19.362005,-99.21717166666669
2,201302,1,3,1,1,19.3670403966106,-99.2368581902156
