alcaldia_key,alcaldia_nombre,alcaldia_id,anio,mes,tiempo_id,subtipo_robo_patrimonial,total_delitos,registros_con_coordenadas,latitud_promedio,longitud_promedio
CUAUHTEMOC,Cuauhtemoc,6,2002,1,200201,OTRO,8,3,19.4274050895681,-99.15074855027301
CUAUHTEMOC,Cuauhtemoc,6,2002,1,200201,ROBO_A_TRANSEUNTE,1,1,19.43355,-99.14119
GUSTAVO A MADERO,Gustavo A Madero,7,2002,1,200201,OTRO,2,2,19.472203590008,-99.0942017993201
IZTACALCO,Iztacalco,8,2002,1,200201,OTRO,1,1,19.38965,-99.07781
IZTAPALAPA,Iztapalapa,9,2002,1,200201,OTRO,3,2,19.33297443714865,-99.0578493484915
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2002,1,200201,OTRO,1,1,19.3024564141459,-99.257016341538
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,1,200201,OTRO,1,1,19.40272,-99.19912
TLAHUAC,Tlahuac,13,2002,1,200201,OTRO,1,1,19.27442,-99.00084
TLAHUAC,Tlahuac,13,2002,1,200201,ROBO_DE_VEHICULO,1,1,19.22833,-98.99383
TLALPAN,Tlalpan,14,2002,1,200201,OTRO,2,2,19.255375414917047,-99.16127995999994
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,1,200201,OTRO,1,1,19.4122,-99.10452
XOCHIMILCO,Xochimilco,16,2002,1,200201,OTRO,1,1,19.2539,-99.09997
XOCHIMILCO,Xochimilco,16,2002,1,200201,ROBO_A_TRANSEUNTE,1,1,19.26091,-99.02106
ALVARO OBREGON,Alvaro Obregon,2,2002,2,200202,OTRO,3,3,19.36803666666667,-99.20587666666667
ALVARO OBREGON,Alvaro Obregon,2,2002,2,200202,ROBO_A_NEGOCIO,1,1,19.3727354088693,-99.199255389718
AZCAPOTZALCO,Azcapotzalco,1,2002,2,200202,OTRO,1,1,19.48416,-99.18378
AZCAPOTZALCO,Azcapotzalco,1,2002,2,200202,ROBO_A_TRANSEUNTE,1,1,19.48888,-99.1983
BENITO JUAREZ,Benito Juarez,3,2002,2,200202,OTRO,1,1,19.3875175598334,-99.1746810099999
BENITO JUAREZ,Benito Juarez,3,2002,2,200202,ROBO_A_NEGOCIO,1,1,19.36894,-99.16578
COYOACAN,Coyoacan,4,2002,2,200202,OTRO,3,2,19.31080933525345,-99.17098521657445
CUAUHTEMOC,Cuauhtemoc,6,2002,2,200202,OTRO,3,2,19.42805,-99.14714000000001
CUAUHTEMOC,Cuauhtemoc,6,2002,2,200202,ROBO_A_NEGOCIO,1,1,19.4304917355461,-99.1387910395551
GUSTAVO A MADERO,Gustavo A Madero,7,2002,2,200202,OTRO,2,2,19.47848,-99.133505
IZTACALCO,Iztacalco,8,2002,2,200202,OTRO,1,1,19.38822,-99.11204
IZTAPALAPA,Iztapalapa,9,2002,2,200202,OTRO,5,5,19.334094737318,-99.07381748337346
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,2,200202,OTRO,1,1,19.4023964993534,-99.2053747795773
MILPA ALTA,Milpa Alta,12,2002,2,200202,ROBO_A_TRANSEUNTE,1,1,19.20065,-99.05133
TLAHUAC,Tlahuac,13,2002,2,200202,OTRO,1,1,19.29966,-99.01985
TLALPAN,Tlalpan,14,2002,2,200202,OTRO,2,2,19.262371205787552,-99.23432250559264
ALVARO OBREGON,Alvaro Obregon,2,2002,3,200203,OTRO,2,2,19.34289844424,-99.25394727437649
BENITO JUAREZ,Benito Juarez,3,2002,3,200203,OTRO,2,2,19.3826242547505,-99.17318323642085
BENITO JUAREZ,Benito Juarez,3,2002,3,200203,ROBO_DEL_INTERIOR_DE_VEHICULO,1,1,19.36682,-99.16712
COYOACAN,Coyoacan,4,2002,3,200203,OTRO,3,3,19.316260998090602,-99.14170727475623
COYOACAN,Coyoacan,4,2002,3,200203,ROBO_A_TRANSEUNTE,1,1,19.3282486798342,-99.1558406799999
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,3,200203,OTRO,1,1,19.3721989398379,-99.2899180428401
CUAUHTEMOC,Cuauhtemoc,6,2002,3,200203,OTRO,2,2,19.4301488046088,-99.1544638700355
GUSTAVO A MADERO,Gustavo A Madero,7,2002,3,200203,OTRO,3,3,19.50453344175023,-99.10360697316793
IZTAPALAPA,Iztapalapa,9,2002,3,200203,OTRO,5,5,19.340348481995246,-99.07401196467778
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2002,3,200203,OTRO,1,1,19.3184383387475,-99.222122353287
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,3,200203,OTRO,1,1,19.4502965498337,-99.1945548399999
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,3,200203,ROBO_A_TRANSEUNTE,1,1,19.43837,-99.19212
TLAHUAC,Tlahuac,13,2002,3,200203,OTRO,1,1,19.2486113468181,-98.9965536529194
TLALPAN,Tlalpan,14,2002,3,200203,OTRO,2,2,19.264789999999998,-99.21095
XOCHIMILCO,Xochimilco,16,2002,3,200203,OTRO,1,1,19.2619921215308,-99.1037103810425
ALVARO OBREGON,Alvaro Obregon,2,2002,4,200204,OTRO,2,2,19.3624734188029,-99.19088054502694
ALVARO OBREGON,Alvaro Obregon,2,2002,4,200204,ROBO_A_NEGOCIO,1,1,19.35467,-99.18477
AZCAPOTZALCO,Azcapotzalco,1,2002,4,200204,OTRO,2,2,19.48267,-99.18218999999999
BENITO JUAREZ,Benito Juarez,3,2002,4,200204,OTRO,1,1,19.4016931668481,-99.1520087400314
BENITO JUAREZ,Benito Juarez,3,2002,4,200204,ROBO_DE_ACCESORIOS_AUTO,1,1,19.361482043486,-99.1493797300017
COYOACAN,Coyoacan,4,2002,4,200204,ROBO_A_NEGOCIO,1,1,19.33167,-99.16902
COYOACAN,Coyoacan,4,2002,4,200204,ROBO_DE_VEHICULO,1,1,19.3245623556101,-99.1536911601625
CUAUHTEMOC,Cuauhtemoc,6,2002,4,200204,OTRO,5,5,19.43729488233246,-99.14447894751665
CUAUHTEMOC,Cuauhtemoc,6,2002,4,200204,ROBO_A_NEGOCIO,1,1,19.4062372196396,-99.1597947504591
CUAUHTEMOC,Cuauhtemoc,6,2002,4,200204,ROBO_A_TRANSEUNTE,1,1,19.44395,-99.13846
GUSTAVO A MADERO,Gustavo A Madero,7,2002,4,200204,OTRO,2,2,19.5129795299166,-99.11647411999995
IZTACALCO,Iztacalco,8,2002,4,200204,OTRO,1,1,19.3963216135179,-99.0785452699256
IZTAPALAPA,Iztapalapa,9,2002,4,200204,OTRO,2,2,19.36431931444625,-99.0431590611462
TLAHUAC,Tlahuac,13,2002,4,200204,OTRO,1,1,19.28748,-99.05139
TLAHUAC,Tlahuac,13,2002,4,200204,ROBO_DE_ACCESORIOS_AUTO,1,1,19.27905,-99.00495
TLALPAN,Tlalpan,14,2002,4,200204,OTRO,2,1,19.2830228365207,-99.2187075651336
TLALPAN,Tlalpan,14,2002,4,200204,ROBO_A_NEGOCIO,1,1,19.28864,-99.16549
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,4,200204,OTRO,1,1,19.42093,-99.11575
ALVARO OBREGON,Alvaro Obregon,2,2002,5,200205,OTRO,2,1,19.3583226049086,-99.2465028324248
AZCAPOTZALCO,Azcapotzalco,1,2002,5,200205,OTRO,2,2,19.4812020460605,-99.1721181435951
AZCAPOTZALCO,Azcapotzalco,1,2002,5,200205,ROBO_A_NEGOCIO,1,1,19.46873,-99.15943
BENITO JUAREZ,Benito Juarez,3,2002,5,200205,OTRO,1,1,19.38541,-99.14179
BENITO JUAREZ,Benito Juarez,3,2002,5,200205,ROBO_A_NEGOCIO,1,1,19.3667870198338,-99.1671435499999
COYOACAN,Coyoacan,4,2002,5,200205,OTRO,1,1,19.3263620792989,-99.1198258095907
COYOACAN,Coyoacan,4,2002,5,200205,ROBO_DE_ACCESORIOS_AUTO,1,1,19.30915,-99.13797
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,5,200205,ROBO_A_TRANSEUNTE,1,1,19.3760386598333,-99.2849499699999
CUAUHTEMOC,Cuauhtemoc,6,2002,5,200205,OTRO,5,3,19.42561893339757,-99.1566742310435
GUSTAVO A MADERO,Gustavo A Madero,7,2002,5,200205,OTRO,1,1,19.5567739030976,-99.1262017314115
GUSTAVO A MADERO,Gustavo A Madero,7,2002,5,200205,ROBO_A_NEGOCIO,1,1,19.50696,-99.14553
IZTACALCO,Iztacalco,8,2002,5,200205,OTRO,2,2,19.4124397254106,-99.0629243162573
IZTACALCO,Iztacalco,8,2002,5,200205,ROBO_A_TRANSEUNTE,1,1,19.39704,-99.11017
IZTAPALAPA,Iztapalapa,9,2002,5,200205,OTRO,4,4,19.338695625440952,-99.0253402776183
IZTAPALAPA,Iztapalapa,9,2002,5,200205,ROBO_A_NEGOCIO,1,1,19.3988347121308,-99.0567889795344
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,5,200205,OTRO,1,1,19.3975695097621,-99.2288927674404
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,5,200205,ROBO_A_TRANSEUNTE,1,1,19.40003,-99.18882
MILPA ALTA,Milpa Alta,12,2002,5,200205,OTRO,1,1,19.1901479786,-99.0271755316
TLAHUAC,Tlahuac,13,2002,5,200205,OTRO,2,2,19.2925914306496,-98.98302357101775
ALVARO OBREGON,Alvaro Obregon,2,2002,6,200206,OTRO,2,2,19.390699233596102,-99.21512362592571
AZCAPOTZALCO,Azcapotzalco,1,2002,6,200206,OTRO,1,1,19.5046730658371,-99.1831210298621
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,6,200206,OTRO,1,1,19.3569319298336,-99.2993809299998
CUAUHTEMOC,Cuauhtemoc,6,2002,6,200206,OTRO,7,7,19.42344822137424,-99.15068408642755
GUSTAVO A MADERO,Gustavo A Madero,7,2002,6,200206,OTRO,2,2,19.4863263391157,-99.11326841325315
IZTACALCO,Iztacalco,8,2002,6,200206,OTRO,1,1,19.40284,-99.09792
IZTACALCO,Iztacalco,8,2002,6,200206,ROBO_DE_VEHICULO,1,1,19.39736,-99.07302
IZTAPALAPA,Iztapalapa,9,2002,6,200206,OTRO,3,3,19.375960247266665,-99.04222735086667
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,6,200206,OTRO,1,1,19.43859,-99.17072
TLAHUAC,Tlahuac,13,2002,6,200206,OTRO,1,1,19.2800236098335,-99.05877102
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,6,200206,OTRO,3,3,19.4145458313179,-99.12193670256964
ALVARO OBREGON,Alvaro Obregon,2,2002,7,200207,OTRO,3,3,19.373555849097702,-99.22249970831689
BENITO JUAREZ,Benito Juarez,3,2002,7,200207,OTRO,2,2,19.39002,-99.15571
COYOACAN,Coyoacan,4,2002,7,200207,ROBO_A_CASA_HABITACION,1,1,19.31319,-99.1639
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,7,200207,OTRO,1,0,\N,\N
CUAUHTEMOC,Cuauhtemoc,6,2002,7,200207,OTRO,5,3,19.428760041986834,-99.14072256034046
CUAUHTEMOC,Cuauhtemoc,6,2002,7,200207,ROBO_DE_VEHICULO,1,1,19.4547616898337,-99.1383622899999
IZTAPALAPA,Iztapalapa,9,2002,7,200207,OTRO,2,2,19.3523800612301,-99.0473251101166
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,7,200207,OTRO,1,1,19.40502,-99.23947
TLAHUAC,Tlahuac,13,2002,7,200207,OTRO,2,2,19.288747269916747,-99.04131004499999
TLALPAN,Tlalpan,14,2002,7,200207,OTRO,1,1,19.2825837744,-99.2248254134
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,7,200207,OTRO,1,1,19.41281,-99.09632
XOCHIMILCO,Xochimilco,16,2002,7,200207,OTRO,3,2,19.26966724382885,-99.10309886993986
ALVARO OBREGON,Alvaro Obregon,2,2002,8,200208,OTRO,1,1,19.3325556554836,-99.2077644461975
AZCAPOTZALCO,Azcapotzalco,1,2002,8,200208,OTRO,1,1,19.4754521011796,-99.1522872395535
CUAUHTEMOC,Cuauhtemoc,6,2002,8,200208,OTRO,7,7,19.42372524578977,-99.15264165812115
CUAUHTEMOC,Cuauhtemoc,6,2002,8,200208,ROBO_A_TRANSEUNTE,1,1,19.43689,-99.1562
CUAUHTEMOC,Cuauhtemoc,6,2002,8,200208,ROBO_DEL_INTERIOR_DE_VEHICULO,2,2,19.436239999999998,-99.16635
IZTACALCO,Iztacalco,8,2002,8,200208,OTRO,2,2,19.4042563708484,-99.0659853936032
IZTAPALAPA,Iztapalapa,9,2002,8,200208,OTRO,3,3,19.3211498598917,-99.0777641568143
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,8,200208,OTRO,3,3,19.451319907933335,-99.2011302313
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,8,200208,OTRO,1,1,19.4505483741808,-99.1163907901656
XOCHIMILCO,Xochimilco,16,2002,8,200208,OTRO,1,1,19.2642414520893,-99.1036360846964
ALVARO OBREGON,Alvaro Obregon,2,2002,9,200209,OTRO,3,3,19.360653213833803,-99.2026701674813
ALVARO OBREGON,Alvaro Obregon,2,2002,9,200209,ROBO_DE_VEHICULO,1,1,19.37312,-99.19945
AZCAPOTZALCO,Azcapotzalco,1,2002,9,200209,OTRO,1,1,19.4745095264882,-99.1953365673414
COYOACAN,Coyoacan,4,2002,9,200209,OTRO,1,1,19.3256714898341,-99.1361705099999
CUAUHTEMOC,Cuauhtemoc,6,2002,9,200209,OTRO,3,1,19.42137,-99.14989
GUSTAVO A MADERO,Gustavo A Madero,7,2002,9,200209,OTRO,1,1,19.47996,-99.11583
IZTACALCO,Iztacalco,8,2002,9,200209,OTRO,1,1,19.393478175,-99.0737955991
IZTAPALAPA,Iztapalapa,9,2002,9,200209,OTRO,3,3,19.337627012839434,-99.04048223673637
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2002,9,200209,OTRO,1,1,19.3169949007323,-99.2338715770026
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,9,200209,OTRO,2,2,19.418064733809203,-99.18571688719155
TLAHUAC,Tlahuac,13,2002,9,200209,OTRO,1,1,19.2915023814819,-99.0366598475352
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,9,200209,OTRO,1,1,19.4343303398473,-99.0992303804409
BENITO JUAREZ,Benito Juarez,3,2002,10,200210,OTRO,2,2,19.36794049869905,-99.18665985484824
COYOACAN,Coyoacan,4,2002,10,200210,OTRO,3,3,19.310239153007732,-99.16174160964056
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,10,200210,OTRO,2,2,19.35944,-99.29206500000001
CUAUHTEMOC,Cuauhtemoc,6,2002,10,200210,OTRO,4,3,19.420395506778398,-99.14324349355694
GUSTAVO A MADERO,Gustavo A Madero,7,2002,10,200210,OTRO,2,2,19.5016274358,-99.1263211873
IZTAPALAPA,Iztapalapa,9,2002,10,200210,OTRO,3,3,19.33096865483277,-99.0550355866121
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,10,200210,OTRO,1,1,19.4557198427343,-99.1946407501891
TLALPAN,Tlalpan,14,2002,10,200210,OTRO,4,3,19.2902125259837,-99.17632299682477
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,10,200210,OTRO,1,1,19.4361321836556,-99.103236789593
AZCAPOTZALCO,Azcapotzalco,1,2002,11,200211,OTRO,1,1,19.4685765897863,-99.1592823679975
BENITO JUAREZ,Benito Juarez,3,2002,11,200211,OTRO,1,1,19.3926310092245,-99.1456134600975
COYOACAN,Coyoacan,4,2002,11,200211,OTRO,2,2,19.328635,-99.13641999999999
CUAUHTEMOC,Cuauhtemoc,6,2002,11,200211,OTRO,2,1,19.4249009276809,-99.1452370596496
GUSTAVO A MADERO,Gustavo A Madero,7,2002,11,200211,OTRO,2,2,19.487911311679397,-99.11502700766675
IZTACALCO,Iztacalco,8,2002,11,200211,OTRO,2,2,19.397652497601797,-99.10856987359449
IZTAPALAPA,Iztapalapa,9,2002,11,200211,OTRO,6,6,19.345173993014615,-99.07583741622354
IZTAPALAPA,Iztapalapa,9,2002,11,200211,ROBO_A_CASA_HABITACION,1,1,19.3023848670186,-99.0702645099331
TLALPAN,Tlalpan,14,2002,11,200211,OTRO,1,1,19.2165840765,-99.1824657138
ALVARO OBREGON,Alvaro Obregon,2,2002,12,200212,OTRO,1,1,19.3762137705,-99.2184777767
ALVARO OBREGON,Alvaro Obregon,2,2002,12,200212,ROBO_A_NEGOCIO,1,1,19.35522,-99.17476
AZCAPOTZALCO,Azcapotzalco,1,2002,12,200212,OTRO,1,1,19.48665,-99.2006
BENITO JUAREZ,Benito Juarez,3,2002,12,200212,OTRO,1,1,19.35878,-99.16781
BENITO JUAREZ,Benito Juarez,3,2002,12,200212,ROBO_A_NEGOCIO,1,1,19.3689366124062,-99.165794309899
COYOACAN,Coyoacan,4,2002,12,200212,OTRO,3,3,19.333035978946967,-99.17524532672196
COYOACAN,Coyoacan,4,2002,12,200212,ROBO_A_NEGOCIO,1,1,19.302906512315623,-99.17243711972044
COYOACAN,Coyoacan,4,2002,12,200212,ROBO_A_TRANSEUNTE,1,1,19.3284539910849,-99.1117992998698
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2002,12,200212,OTRO,1,1,19.3570916496263,-99.2962958746703
CUAUHTEMOC,Cuauhtemoc,6,2002,12,200212,OTRO,11,10,19.425277255929423,-99.1451754207212
CUAUHTEMOC,Cuauhtemoc,6,2002,12,200212,ROBO_A_NEGOCIO,1,1,19.41024,-99.13631
GUSTAVO A MADERO,Gustavo A Madero,7,2002,12,200212,OTRO,5,5,19.47408540807556,-99.10146507296824
IZTAPALAPA,Iztapalapa,9,2002,12,200212,OTRO,3,3,19.327867975794966,-99.06752755100581
IZTAPALAPA,Iztapalapa,9,2002,12,200212,ROBO_A_TRANSEUNTE,1,1,19.3361374338658,-99.109009020434
MIGUEL HIDALGO,Miguel Hidalgo,11,2002,12,200212,OTRO,1,0,\N,\N
TLAHUAC,Tlahuac,13,2002,12,200212,OTRO,1,1,19.3006359092077,-99.0625833602705
TLALPAN,Tlalpan,14,2002,12,200212,OTRO,2,2,19.252265432732,-99.1779983220988
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,12,200212,OTRO,1,1,19.4435791392,-99.099977709
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,12,200212,ROBO_A_TRANSEUNTE,1,1,19.42807,-99.12307
VENUSTIANO CARRANZA,Venustiano Carranza,15,2002,12,200212,ROBO_DEL_INTERIOR_DE_VEHICULO,1,1,19.45804,-99.12166
XOCHIMILCO,Xochimilco,16,2002,12,200212,ROBO_A_TRANSEUNTE,1,1,19.2588581100539,-99.1052966099606
AZCAPOTZALCO,Azcapotzalco,1,2003,1,200301,OTRO,3,3,19.477248055482132,-99.18151466658071
BENITO JUAREZ,Benito Juarez,3,2003,1,200301,OTRO,1,1,19.38039,-99.14769
COYOACAN,Coyoacan,4,2003,1,200301,OTRO,1,1,19.3004763181,-99.1050697561
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2003,1,200301,OTRO,1,1,19.3536637104911,-99.3015499037218
CUAUHTEMOC,Cuauhtemoc,6,2003,1,200301,OTRO,9,5,19.435433903110958,-99.14940771280767
GUSTAVO A MADERO,Gustavo A Madero,7,2003,1,200301,OTRO,3,3,19.482619836089366,-99.1228995445059
GUSTAVO A MADERO,Gustavo A Madero,7,2003,1,200301,ROBO_A_TRANSEUNTE,1,1,19.4854042168452,-99.1046740103271
IZTAPALAPA,Iztapalapa,9,2003,1,200301,OTRO,2,2,19.3532094911112,-99.03858052225675
LA MAGDALENA CONTRERAS,La Magdalena Contreras,10,2003,1,200301,OTRO,1,1,19.3159868124965,-99.2571103727461
MIGUEL HIDALGO,Miguel Hidalgo,11,2003,1,200301,OTRO,1,1,19.42231,-99.22617
TLAHUAC,Tlahuac,13,2003,1,200301,OTRO,2,1,19.3127537709733,-99.0472362895813
TLALPAN,Tlalpan,14,2003,1,200301,OTRO,1,1,19.2775548649,-99.1710756117
VENUSTIANO CARRANZA,Venustiano Carranza,15,2003,1,200301,OTRO,1,1,19.4500866398335,-99.1148610399999
CUAUHTEMOC,Cuauhtemoc,6,2003,2,200302,OTRO,6,4,19.4221406689242,-99.15406289436352
CUAUHTEMOC,Cuauhtemoc,6,2003,2,200302,ROBO_A_NEGOCIO,1,1,19.4325450900577,-99.1479856997397
GUSTAVO A MADERO,Gustavo A Madero,7,2003,2,200302,OTRO,1,1,19.4709169232772,-99.1220058792578
IZTAPALAPA,Iztapalapa,9,2003,2,200302,OTRO,3,3,19.349944269599565,-99.05339802759336
IZTAPALAPA,Iztapalapa,9,2003,2,200302,ROBO_A_TRANSEUNTE,1,1,19.3468134030821,-99.0426438999271
MIGUEL HIDALGO,Miguel Hidalgo,11,2003,2,200302,OTRO,1,1,19.4325008494874,-99.1862893595299
TLAHUAC,Tlahuac,13,2003,2,200302,OTRO,1,1,19.30766,-99.05231
CUAUHTEMOC,Cuauhtemoc,6,2003,3,200303,OTRO,6,3,19.43297,-99.15697666666667
GUSTAVO A MADERO,Gustavo A Madero,7,2003,3,200303,OTRO,1,1,19.5058007327086,-99.0983171296068
IZTACALCO,Iztacalco,8,2003,3,200303,OTRO,1,1,19.3904789813027,-99.1152854517928
IZTAPALAPA,Iztapalapa,9,2003,3,200303,OTRO,1,1,19.3690120695127,-99.1044948343347
TLAHUAC,Tlahuac,13,2003,3,200303,OTRO,1,1,19.295169256,-99.0340215144
VENUSTIANO CARRANZA,Venustiano Carranza,15,2003,3,200303,OTRO,1,1,19.45184,-99.1212
XOCHIMILCO,Xochimilco,16,2003,3,200303,OTRO,1,1,19.2520947554686,-99.1187934643378
ALVARO OBREGON,Alvaro Obregon,2,2003,4,200304,OTRO,1,1,19.32288,-99.20201
BENITO JUAREZ,Benito Juarez,3,2003,4,200304,OTRO,2,2,19.39917187625,-99.16211925235001
COYOACAN,Coyoacan,4,2003,4,200304,OTRO,2,2,19.328105373699998,-99.14340747605
CUAUHTEMOC,Cuauhtemoc,6,2003,4,200304,OTRO,8,8,19.428034796074538,-99.14391698066521
GUSTAVO A MADERO,Gustavo A Madero,7,2003,4,200304,OTRO,1,1,19.5385571770932,-99.1485164599429
IZTAPALAPA,Iztapalapa,9,2003,4,200304,OTRO,4,3,19.357391509704932,-99.04893398310726
TLAHUAC,Tlahuac,13,2003,4,200304,OTRO,1,1,19.2936697021947,-99.0518429324485
ALVARO OBREGON,Alvaro Obregon,2,2003,5,200305,OTRO,2,2,19.3583854425,-99.2394094684
COYOACAN,Coyoacan,4,2003,5,200305,OTRO,1,1,19.31467,-99.1008
CUAUHTEMOC,Cuauhtemoc,6,2003,5,200305,OTRO,7,5,19.43564,-99.144768
GUSTAVO A MADERO,Gustavo A Madero,7,2003,5,200305,OTRO,2,2,19.4741520153463,-99.1020403269726
IZTACALCO,Iztacalco,8,2003,5,200305,OTRO,1,1,19.41123,-99.0662
IZTAPALAPA,Iztapalapa,9,2003,5,200305,OTRO,3,2,19.357783718844452,-99.08352589199245
TLALPAN,Tlalpan,14,2003,5,200305,OTRO,1,1,19.29559,-99.14977
XOCHIMILCO,Xochimilco,16,2003,5,200305,OTRO,1,1,19.2378642818,-99.0952324935
AZCAPOTZALCO,Azcapotzalco,1,2003,6,200306,OTRO,1,1,19.4768478629,-99.2076854859
CUAUHTEMOC,Cuauhtemoc,6,2003,6,200306,OTRO,3,1,19.43454,-99.1427
GUSTAVO A MADERO,Gustavo A Madero,7,2003,6,200306,OTRO,2,2,19.477755000000002,-99.09795
IZTAPALAPA,Iztapalapa,9,2003,6,200306,OTRO,3,2,19.36562867141368,-99.08567452981617
TLAHUAC,Tlahuac,13,2003,6,200306,OTRO,1,1,19.29139,-99.05921
TLALPAN,Tlalpan,14,2003,6,200306,OTRO,1,1,19.3015896042796,-99.2096424933467
ALVARO OBREGON,Alvaro Obregon,2,2003,7,200307,OTRO,1,1,19.38147,-99.20475
AZCAPOTZALCO,Azcapotzalco,1,2003,7,200307,OTRO,1,1,19.4791094460988,-99.1788244482079
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2003,7,200307,OTRO,1,1,19.35931,-99.27079
CUAUHTEMOC,Cuauhtemoc,6,2003,7,200307,OTRO,2,2,19.43005,-99.14529
IZTACALCO,Iztacalco,8,2003,7,200307,OTRO,1,1,19.40688,-99.07169
IZTAPALAPA,Iztapalapa,9,2003,7,200307,OTRO,1,0,\N,\N
XOCHIMILCO,Xochimilco,16,2003,7,200307,OTRO,2,2,19.25965,-99.10576
ALVARO OBREGON,Alvaro Obregon,2,2003,8,200308,OTRO,1,1,19.3642322921226,-99.2407067737775
BENITO JUAREZ,Benito Juarez,3,2003,8,200308,OTRO,1,1,19.3857816157971,-99.1627605997854
COYOACAN,Coyoacan,4,2003,8,200308,ROBO_A_NEGOCIO,1,1,19.3463096170946,-99.1788458504023
CUAUHTEMOC,Cuauhtemoc,6,2003,8,200308,OTRO,6,3,19.42477296661127,-99.15011373666665
GUSTAVO A MADERO,Gustavo A Madero,7,2003,8,200308,OTRO,2,2,19.4821402587413,-99.0886903246957
GUSTAVO A MADERO,Gustavo A Madero,7,2003,8,200308,ROBO_A_NEGOCIO,1,1,19.484989153787,-99.0959662199624
IZTAPALAPA,Iztapalapa,9,2003,8,200308,OTRO,1,1,19.3660434860586,-99.1148231040607
MIGUEL HIDALGO,Miguel Hidalgo,11,2003,8,200308,OTRO,1,1,19.45671,-99.1706
TLALPAN,Tlalpan,14,2003,8,200308,OTRO,3,2,19.266785,-99.15775500000001
VENUSTIANO CARRANZA,Venustiano Carranza,15,2003,8,200308,OTRO,1,1,19.4378616581,-99.1138682716
ALVARO OBREGON,Alvaro Obregon,2,2003,9,200309,OTRO,1,1,19.38757,-99.20321
BENITO JUAREZ,Benito Juarez,3,2003,9,200309,OTRO,2,2,19.38261,-99.17155
CUAUHTEMOC,Cuauhtemoc,6,2003,9,200309,OTRO,9,8,19.427459998357325,-99.14832544801143
GUSTAVO A MADERO,Gustavo A Madero,7,2003,9,200309,OTRO,1,1,19.56467,-99.12871
IZTAPALAPA,Iztapalapa,9,2003,9,200309,OTRO,1,1,19.3196558941541,-99.0681687151315
MIGUEL HIDALGO,Miguel Hidalgo,11,2003,9,200309,OTRO,1,1,19.39944,-99.24455
XOCHIMILCO,Xochimilco,16,2003,9,200309,OTRO,1,1,19.234232209834,-99.1271864799999
BENITO JUAREZ,Benito Juarez,3,2003,10,200310,OTRO,1,1,19.36928,-99.15
COYOACAN,Coyoacan,4,2003,10,200310,OTRO,2,1,19.3289,-99.12065
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2003,10,200310,OTRO,1,1,19.36513,-99.2871
CUAUHTEMOC,Cuauhtemoc,6,2003,10,200310,OTRO,3,3,19.420718491971,-99.14898236975957
GUSTAVO A MADERO,Gustavo A Madero,7,2003,10,200310,OTRO,1,1,19.5234725312724,-99.1441558011531
IZTAPALAPA,Iztapalapa,9,2003,10,200310,OTRO,3,2,19.37241,-99.12195
MIGUEL HIDALGO,Miguel Hidalgo,11,2003,10,200310,OTRO,2,2,19.45243851756205,-99.1793934289503
TLALPAN,Tlalpan,14,2003,10,200310,OTRO,1,1,19.271548605615,-99.2292155320368
XOCHIMILCO,Xochimilco,16,2003,10,200310,OTRO,1,1,19.2650031774387,-99.1053978572986
BENITO JUAREZ,Benito Juarez,3,2003,11,200311,OTRO,1,1,19.3715949566219,-99.1557974118426
CUAJIMALPA DE MORELOS,Cuajimalpa De Morelos,5,2003,11,200311,OTRO,2,2,19.350928745618802,-99.29330250930235
